date,location,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million
2022-06-16,Poland,188.1864067967298,4.721511777447826,3.0791604197921987,0.07722232217229971
2022-06-17,Poland,177.13733133445322,4.444317274699007,2.674496085292508,0.06705373979681394
2022-06-18,Poland,178.9543894720524,4.4898952856935415,2.6625687156439892,0.06678287522909755
2022-06-19,Poland,195.3974012994831,4.902420456441779,3.338930534734903,0.08377108112616055
2022-06-20,Poland,193.98847243058322,4.867056738300825,3.5558554056329332,0.08925580543067865
2022-06-21,Poland,188.01855738810048,4.717298683994541,3.089655172415891,0.07753000166588637
2022-06-22,Poland,206.70724637695224,5.1862154922574,2.640679660171711,0.06620299850079465
2022-06-23,Poland,285.60116608381924,7.165658837252917,2.681859070466593,0.06719473596539638
2022-06-24,Poland,311.2566383477044,7.809348425792413,2.707146426788449,0.06781579210399416
2022-06-25,Poland,339.65660503104874,8.521962185579671,3.206630018326351,0.08036741629190873
2022-06-26,Poland,366.73929701840666,9.20149678494711,3.2948192570403814,0.08258430784613294
2022-06-27,Poland,382.84387806122965,9.605521272703507,3.1684824254560917,0.07939167083130497
2022-06-28,Poland,350.31241046167384,8.789268365823059,2.6117274696003085,0.06540179910049419
2022-06-29,Poland,365.00689655197243,9.157963684830483,2.3100116608378203,0.0578445110778338
2022-06-30,Poland,508.76874895920025,12.764928435790795,2.5787439613544128,0.06456288522409859
2022-07-01,Poland,543.6365817095146,13.639741329344597,2.487089788440806,0.06233060136602609
2022-07-02,Poland,580.9370981180026,14.57560486424445,2.4465100782958498,0.06130104947530405
2022-07-03,Poland,623.797268033074,15.650957921050113,2.647842745295818,0.0663759120440231
2022-07-04,Poland,647.7258703985743,16.25122695320111,2.4410128269215328,0.06117617857741956
2022-07-05,Poland,596.6870564721694,14.97061972348176,2.526470098285909,0.06334982508749934
2022-07-06,Poland,646.7802098954924,16.227389705158465,3.038280859572279,0.07620756288527583
2022-07-07,Poland,883.2987173086142,22.161472630366575,3.2833583208418133,0.08229538564056904
2022-07-08,Poland,974.658903882055,24.45359796769944,3.333233383310612,0.0835801432617593
2022-07-09,Poland,1049.5988006004136,26.333812660354386,2.959553556557065,0.07421539230389847
2022-07-10,Poland,1126.861835749558,28.272307779462817,2.759786773281901,0.069167682825301
2022-07-11,Poland,1183.0356821597243,29.681738530754785,2.75152423788293,0.06890214892558405
2022-07-12,Poland,1111.0337497925252,27.875239480278804,1.8834915875408424,0.04711624187909243
2022-07-13,Poland,1192.3113776453215,29.914535932054324,2.0094619357001844,0.05026823255042567
