"ID";"ModesOfTravel";"Population";"TripCharacteristics";"Margins";"RegionCharacteristics";"Periods";"Trips_1";"Trips_4"
"130893";"A018985";"A048710";"2031090";"MBG0095";"PV24    ";"2019JJ00";;
"130894";"A018985";"A048710";"2031090";"MBG0095";"PV24    ";"2020JJ00";"0.55";"28"
"130895";"A018985";"A048710";"2031090";"MBG0095";"PV24    ";"2021JJ00";"0.51";"27"
"130896";"A018985";"A048710";"2031090";"MBG0095";"PV25    ";"2018JJ00";"0.46";"24"
"130897";"A018985";"A048710";"2031090";"MBG0095";"PV25    ";"2019JJ00";"0.45";"23"
"130898";"A018985";"A048710";"2031090";"MBG0095";"PV25    ";"2020JJ00";"0.49";"26"
"130899";"A018985";"A048710";"2031090";"MBG0095";"PV25    ";"2021JJ00";"0.62";"32"
"130900";"A018985";"A048710";"2031090";"MBG0095";"PV26    ";"2018JJ00";"0.45";"23"
"130901";"A018985";"A048710";"2031090";"MBG0095";"PV26    ";"2019JJ00";"0.39";"20"
"130902";"A018985";"A048710";"2031090";"MBG0095";"PV26    ";"2020JJ00";"0.54";"28"
"130903";"A018985";"A048710";"2031090";"MBG0095";"PV26    ";"2021JJ00";"0.61";"32"
"130904";"A018985";"A048710";"2031090";"MBG0095";"PV27    ";"2018JJ00";"0.46";"24"
"130905";"A018985";"A048710";"2031090";"MBG0095";"PV27    ";"2019JJ00";"0.46";"24"
"130906";"A018985";"A048710";"2031090";"MBG0095";"PV27    ";"2020JJ00";"0.51";"27"
"130907";"A018985";"A048710";"2031090";"MBG0095";"PV27    ";"2021JJ00";"0.59";"31"
"130908";"A018985";"A048710";"2031090";"MBG0095";"PV28    ";"2018JJ00";"0.46";"24"
"130909";"A018985";"A048710";"2031090";"MBG0095";"PV28    ";"2019JJ00";"0.4";"21"
"130910";"A018985";"A048710";"2031090";"MBG0095";"PV28    ";"2020JJ00";"0.5";"26"
"130911";"A018985";"A048710";"2031090";"MBG0095";"PV28    ";"2021JJ00";"0.57";"30"
"130912";"A018985";"A048710";"2031090";"MBG0095";"PV29    ";"2018JJ00";;
"130913";"A018985";"A048710";"2031090";"MBG0095";"PV29    ";"2019JJ00";;
"130914";"A018985";"A048710";"2031090";"MBG0095";"PV29    ";"2020JJ00";;
"130915";"A018985";"A048710";"2031090";"MBG0095";"PV29    ";"2021JJ00";"0.7";"36"
"130916";"A018985";"A048710";"2031090";"MBG0095";"PV30    ";"2018JJ00";"0.45";"23"
"130917";"A018985";"A048710";"2031090";"MBG0095";"PV30    ";"2019JJ00";"0.42";"22"
"130918";"A018985";"A048710";"2031090";"MBG0095";"PV30    ";"2020JJ00";"0.54";"28"
"130919";"A018985";"A048710";"2031090";"MBG0095";"PV30    ";"2021JJ00";"0.63";"33"
"130920";"A018985";"A048710";"2031090";"MBG0095";"PV31    ";"2018JJ00";"0.54";"28"
"130921";"A018985";"A048710";"2031090";"MBG0095";"PV31    ";"2019JJ00";"0.45";"24"
"130922";"A018985";"A048710";"2031090";"MBG0095";"PV31    ";"2020JJ00";"0.57";"29"
"130923";"A018985";"A048710";"2031090";"MBG0095";"PV31    ";"2021JJ00";"0.74";"39"
"130944";"A018985";"A048710";"2031100";"MW00000";"NL01    ";"2018JJ00";"0.43";"23"
"130945";"A018985";"A048710";"2031100";"MW00000";"NL01    ";"2019JJ00";"0.44";"23"
"130946";"A018985";"A048710";"2031100";"MW00000";"NL01    ";"2020JJ00";"0.55";"28"
"130947";"A018985";"A048710";"2031100";"MW00000";"NL01    ";"2021JJ00";"0.63";"33"
"130948";"A018985";"A048710";"2031100";"MW00000";"LD01    ";"2018JJ00";"0.36";"19"
"130949";"A018985";"A048710";"2031100";"MW00000";"LD01    ";"2019JJ00";"0.35";"18"
"130950";"A018985";"A048710";"2031100";"MW00000";"LD01    ";"2020JJ00";"0.49";"25"
"130951";"A018985";"A048710";"2031100";"MW00000";"LD01    ";"2021JJ00";"0.5";"26"
"130952";"A018985";"A048710";"2031100";"MW00000";"LD02    ";"2018JJ00";"0.38";"20"
"130953";"A018985";"A048710";"2031100";"MW00000";"LD02    ";"2019JJ00";"0.41";"22"
"130954";"A018985";"A048710";"2031100";"MW00000";"LD02    ";"2020JJ00";"0.48";"25"
"130955";"A018985";"A048710";"2031100";"MW00000";"LD02    ";"2021JJ00";"0.6";"31"
"130956";"A018985";"A048710";"2031100";"MW00000";"LD03    ";"2018JJ00";"0.46";"24"
"130957";"A018985";"A048710";"2031100";"MW00000";"LD03    ";"2019JJ00";"0.47";"24"
"130958";"A018985";"A048710";"2031100";"MW00000";"LD03    ";"2020JJ00";"0.57";"30"
"130959";"A018985";"A048710";"2031100";"MW00000";"LD03    ";"2021JJ00";"0.66";"34"
"130960";"A018985";"A048710";"2031100";"MW00000";"LD04    ";"2018JJ00";"0.43";"23"
"130961";"A018985";"A048710";"2031100";"MW00000";"LD04    ";"2019JJ00";"0.42";"22"
"130962";"A018985";"A048710";"2031100";"MW00000";"LD04    ";"2020JJ00";"0.58";"30"
"130963";"A018985";"A048710";"2031100";"MW00000";"LD04    ";"2021JJ00";"0.66";"34"
"130964";"A018985";"A048710";"2031100";"MW00000";"PV20    ";"2018JJ00";"0.37";"20"
"130965";"A018985";"A048710";"2031100";"MW00000";"PV20    ";"2019JJ00";"0.42";"22"
"130966";"A018985";"A048710";"2031100";"MW00000";"PV20    ";"2020JJ00";"0.5";"26"
"130967";"A018985";"A048710";"2031100";"MW00000";"PV20    ";"2021JJ00";"0.56";"29"
"130968";"A018985";"A048710";"2031100";"MW00000";"PV21    ";"2018JJ00";"0.32";"17"
"130969";"A018985";"A048710";"2031100";"MW00000";"PV21    ";"2019JJ00";;
"130970";"A018985";"A048710";"2031100";"MW00000";"PV21    ";"2020JJ00";"0.47";"24"
"130971";"A018985";"A048710";"2031100";"MW00000";"PV21    ";"2021JJ00";"0.51";"26"
"130972";"A018985";"A048710";"2031100";"MW00000";"PV22    ";"2018JJ00";;
"130973";"A018985";"A048710";"2031100";"MW00000";"PV22    ";"2019JJ00";;
"130974";"A018985";"A048710";"2031100";"MW00000";"PV22    ";"2020JJ00";"0.5";"26"
"130975";"A018985";"A048710";"2031100";"MW00000";"PV22    ";"2021JJ00";;
"130976";"A018985";"A048710";"2031100";"MW00000";"PV23    ";"2018JJ00";"0.32";"17"
"130977";"A018985";"A048710";"2031100";"MW00000";"PV23    ";"2019JJ00";"0.37";"19"
"130978";"A018985";"A048710";"2031100";"MW00000";"PV23    ";"2020JJ00";"0.43";"23"
"130979";"A018985";"A048710";"2031100";"MW00000";"PV23    ";"2021JJ00";"0.57";"29"
"130980";"A018985";"A048710";"2031100";"MW00000";"PV24    ";"2018JJ00";"0.4";"21"
"130981";"A018985";"A048710";"2031100";"MW00000";"PV24    ";"2019JJ00";;
"130982";"A018985";"A048710";"2031100";"MW00000";"PV24    ";"2020JJ00";"0.31";"16"
"130983";"A018985";"A048710";"2031100";"MW00000";"PV24    ";"2021JJ00";"0.57";"30"
"130984";"A018985";"A048710";"2031100";"MW00000";"PV25    ";"2018JJ00";"0.41";"22"
"130985";"A018985";"A048710";"2031100";"MW00000";"PV25    ";"2019JJ00";"0.43";"23"
"130986";"A018985";"A048710";"2031100";"MW00000";"PV25    ";"2020JJ00";"0.54";"28"
"130987";"A018985";"A048710";"2031100";"MW00000";"PV25    ";"2021JJ00";"0.63";"33"
"130988";"A018985";"A048710";"2031100";"MW00000";"PV26    ";"2018JJ00";"0.43";"23"
"130989";"A018985";"A048710";"2031100";"MW00000";"PV26    ";"2019JJ00";"0.4";"21"
"130990";"A018985";"A048710";"2031100";"MW00000";"PV26    ";"2020JJ00";"0.51";"26"
"130991";"A018985";"A048710";"2031100";"MW00000";"PV26    ";"2021JJ00";"0.7";"36"
"130992";"A018985";"A048710";"2031100";"MW00000";"PV27    ";"2018JJ00";"0.45";"24"
"130993";"A018985";"A048710";"2031100";"MW00000";"PV27    ";"2019JJ00";"0.47";"24"
"130994";"A018985";"A048710";"2031100";"MW00000";"PV27    ";"2020JJ00";"0.6";"31"
"130995";"A018985";"A048710";"2031100";"MW00000";"PV27    ";"2021JJ00";"0.67";"35"
"130996";"A018985";"A048710";"2031100";"MW00000";"PV28    ";"2018JJ00";"0.48";"25"
"130997";"A018985";"A048710";"2031100";"MW00000";"PV28    ";"2019JJ00";"0.5";"26"
"130998";"A018985";"A048710";"2031100";"MW00000";"PV28    ";"2020JJ00";"0.58";"30"
"130999";"A018985";"A048710";"2031100";"MW00000";"PV28    ";"2021JJ00";"0.66";"34"
"131000";"A018985";"A048710";"2031100";"MW00000";"PV29    ";"2018JJ00";;
"131001";"A018985";"A048710";"2031100";"MW00000";"PV29    ";"2019JJ00";;
"131002";"A018985";"A048710";"2031100";"MW00000";"PV29    ";"2020JJ00";;
"131003";"A018985";"A048710";"2031100";"MW00000";"PV29    ";"2021JJ00";;
"131004";"A018985";"A048710";"2031100";"MW00000";"PV30    ";"2018JJ00";"0.39";"21"
"131005";"A018985";"A048710";"2031100";"MW00000";"PV30    ";"2019JJ00";"0.43";"23"
"131006";"A018985";"A048710";"2031100";"MW00000";"PV30    ";"2020JJ00";"0.57";"30"
"131007";"A018985";"A048710";"2031100";"MW00000";"PV30    ";"2021JJ00";"0.65";"34"
"131008";"A018985";"A048710";"2031100";"MW00000";"PV31    ";"2018JJ00";"0.52";"28"
"131009";"A018985";"A048710";"2031100";"MW00000";"PV31    ";"2019JJ00";"0.4";"21"
"131010";"A018985";"A048710";"2031100";"MW00000";"PV31    ";"2020JJ00";"0.59";"31"
"131011";"A018985";"A048710";"2031100";"MW00000";"PV31    ";"2021JJ00";"0.68";"35"
"131032";"A018985";"A048710";"2031100";"MOG0095";"NL01    ";"2018JJ00";"0.4";"21"
"131033";"A018985";"A048710";"2031100";"MOG0095";"NL01    ";"2019JJ00";"0.41";"21"
"131034";"A018985";"A048710";"2031100";"MOG0095";"NL01    ";"2020JJ00";"0.52";"27"
"131035";"A018985";"A048710";"2031100";"MOG0095";"NL01    ";"2021JJ00";"0.61";"32"
"131036";"A018985";"A048710";"2031100";"MOG0095";"LD01    ";"2018JJ00";"0.28";"15"
"131037";"A018985";"A048710";"2031100";"MOG0095";"LD01    ";"2019JJ00";"0.27";"14"
"131038";"A018985";"A048710";"2031100";"MOG0095";"LD01    ";"2020JJ00";"0.41";"21"
"131039";"A018985";"A048710";"2031100";"MOG0095";"LD01    ";"2021JJ00";"0.43";"22"
"131040";"A018985";"A048710";"2031100";"MOG0095";"LD02    ";"2018JJ00";"0.33";"18"
"131041";"A018985";"A048710";"2031100";"MOG0095";"LD02    ";"2019JJ00";"0.36";"19"
"131042";"A018985";"A048710";"2031100";"MOG0095";"LD02    ";"2020JJ00";"0.43";"22"
"131043";"A018985";"A048710";"2031100";"MOG0095";"LD02    ";"2021JJ00";"0.55";"29"
"131044";"A018985";"A048710";"2031100";"MOG0095";"LD03    ";"2018JJ00";"0.42";"22"
"131045";"A018985";"A048710";"2031100";"MOG0095";"LD03    ";"2019JJ00";"0.43";"22"
"131046";"A018985";"A048710";"2031100";"MOG0095";"LD03    ";"2020JJ00";"0.54";"28"
"131047";"A018985";"A048710";"2031100";"MOG0095";"LD03    ";"2021JJ00";"0.63";"33"
"131048";"A018985";"A048710";"2031100";"MOG0095";"LD04    ";"2018JJ00";"0.38";"20"
"131049";"A018985";"A048710";"2031100";"MOG0095";"LD04    ";"2019JJ00";"0.37";"19"
"131050";"A018985";"A048710";"2031100";"MOG0095";"LD04    ";"2020JJ00";"0.52";"27"
"131051";"A018985";"A048710";"2031100";"MOG0095";"LD04    ";"2021JJ00";"0.6";"31"
"131052";"A018985";"A048710";"2031100";"MOG0095";"PV20    ";"2018JJ00";"0.25";"13"
"131053";"A018985";"A048710";"2031100";"MOG0095";"PV20    ";"2019JJ00";"0.3";"16"
"131054";"A018985";"A048710";"2031100";"MOG0095";"PV20    ";"2020JJ00";"0.37";"19"
"131055";"A018985";"A048710";"2031100";"MOG0095";"PV20    ";"2021JJ00";"0.43";"22"
"131056";"A018985";"A048710";"2031100";"MOG0095";"PV21    ";"2018JJ00";"0.22";"12"
"131057";"A018985";"A048710";"2031100";"MOG0095";"PV21    ";"2019JJ00";;
"131058";"A018985";"A048710";"2031100";"MOG0095";"PV21    ";"2020JJ00";"0.34";"18"
"131059";"A018985";"A048710";"2031100";"MOG0095";"PV21    ";"2021JJ00";"0.37";"19"
"131060";"A018985";"A048710";"2031100";"MOG0095";"PV22    ";"2018JJ00";;
"131061";"A018985";"A048710";"2031100";"MOG0095";"PV22    ";"2019JJ00";;
"131062";"A018985";"A048710";"2031100";"MOG0095";"PV22    ";"2020JJ00";"0.35";"18"
"131063";"A018985";"A048710";"2031100";"MOG0095";"PV22    ";"2021JJ00";;
"131064";"A018985";"A048710";"2031100";"MOG0095";"PV23    ";"2018JJ00";"0.24";"13"
"131065";"A018985";"A048710";"2031100";"MOG0095";"PV23    ";"2019JJ00";"0.28";"14"
"131066";"A018985";"A048710";"2031100";"MOG0095";"PV23    ";"2020JJ00";"0.35";"18"
"131067";"A018985";"A048710";"2031100";"MOG0095";"PV23    ";"2021JJ00";"0.47";"24"
"131068";"A018985";"A048710";"2031100";"MOG0095";"PV24    ";"2018JJ00";"0.28";"15"
"131069";"A018985";"A048710";"2031100";"MOG0095";"PV24    ";"2019JJ00";;
"131070";"A018985";"A048710";"2031100";"MOG0095";"PV24    ";"2020JJ00";"0.22";"12"
"131071";"A018985";"A048710";"2031100";"MOG0095";"PV24    ";"2021JJ00";"0.42";"22"
"131072";"A018985";"A048710";"2031100";"MOG0095";"PV25    ";"2018JJ00";"0.34";"18"
"131073";"A018985";"A048710";"2031100";"MOG0095";"PV25    ";"2019JJ00";"0.35";"18"
"131074";"A018985";"A048710";"2031100";"MOG0095";"PV25    ";"2020JJ00";"0.47";"24"
"131075";"A018985";"A048710";"2031100";"MOG0095";"PV25    ";"2021JJ00";"0.56";"29"
"131076";"A018985";"A048710";"2031100";"MOG0095";"PV26    ";"2018JJ00";"0.35";"19"
"131077";"A018985";"A048710";"2031100";"MOG0095";"PV26    ";"2019JJ00";"0.31";"16"
"131078";"A018985";"A048710";"2031100";"MOG0095";"PV26    ";"2020JJ00";"0.45";"23"
"131079";"A018985";"A048710";"2031100";"MOG0095";"PV26    ";"2021JJ00";"0.63";"33"
"131080";"A018985";"A048710";"2031100";"MOG0095";"PV27    ";"2018JJ00";"0.4";"21"
"131081";"A018985";"A048710";"2031100";"MOG0095";"PV27    ";"2019JJ00";"0.4";"21"
"131082";"A018985";"A048710";"2031100";"MOG0095";"PV27    ";"2020JJ00";"0.54";"28"
"131083";"A018985";"A048710";"2031100";"MOG0095";"PV27    ";"2021JJ00";"0.6";"31"
"131084";"A018985";"A048710";"2031100";"MOG0095";"PV28    ";"2018JJ00";"0.42";"22"
"131085";"A018985";"A048710";"2031100";"MOG0095";"PV28    ";"2019JJ00";"0.45";"23"
"131086";"A018985";"A048710";"2031100";"MOG0095";"PV28    ";"2020JJ00";"0.53";"28"
"131087";"A018985";"A048710";"2031100";"MOG0095";"PV28    ";"2021JJ00";"0.61";"32"
"131088";"A018985";"A048710";"2031100";"MOG0095";"PV29    ";"2018JJ00";;
"131089";"A018985";"A048710";"2031100";"MOG0095";"PV29    ";"2019JJ00";;
"131090";"A018985";"A048710";"2031100";"MOG0095";"PV29    ";"2020JJ00";;
"131091";"A018985";"A048710";"2031100";"MOG0095";"PV29    ";"2021JJ00";;
"131092";"A018985";"A048710";"2031100";"MOG0095";"PV30    ";"2018JJ00";"0.34";"18"
"131093";"A018985";"A048710";"2031100";"MOG0095";"PV30    ";"2019JJ00";"0.37";"19"
"131094";"A018985";"A048710";"2031100";"MOG0095";"PV30    ";"2020JJ00";"0.5";"26"
"131095";"A018985";"A048710";"2031100";"MOG0095";"PV30    ";"2021JJ00";"0.58";"30"
"131096";"A018985";"A048710";"2031100";"MOG0095";"PV31    ";"2018JJ00";"0.41";"22"
"131097";"A018985";"A048710";"2031100";"MOG0095";"PV31    ";"2019JJ00";"0.31";"16"
"131098";"A018985";"A048710";"2031100";"MOG0095";"PV31    ";"2020JJ00";"0.5";"26"
"131099";"A018985";"A048710";"2031100";"MOG0095";"PV31    ";"2021JJ00";"0.57";"30"
"131120";"A018985";"A048710";"2031100";"MBG0095";"NL01    ";"2018JJ00";"0.45";"24"
"131121";"A018985";"A048710";"2031100";"MBG0095";"NL01    ";"2019JJ00";"0.46";"24"
"131122";"A018985";"A048710";"2031100";"MBG0095";"NL01    ";"2020JJ00";"0.57";"30"
"131123";"A018985";"A048710";"2031100";"MBG0095";"NL01    ";"2021JJ00";"0.66";"34"
"131124";"A018985";"A048710";"2031100";"MBG0095";"LD01    ";"2018JJ00";"0.43";"23"
"131125";"A018985";"A048710";"2031100";"MBG0095";"LD01    ";"2019JJ00";"0.42";"22"
"131126";"A018985";"A048710";"2031100";"MBG0095";"LD01    ";"2020JJ00";"0.57";"29"
"131127";"A018985";"A048710";"2031100";"MBG0095";"LD01    ";"2021JJ00";"0.58";"30"
"131128";"A018985";"A048710";"2031100";"MBG0095";"LD02    ";"2018JJ00";"0.43";"23"
"131129";"A018985";"A048710";"2031100";"MBG0095";"LD02    ";"2019JJ00";"0.47";"25"
"131130";"A018985";"A048710";"2031100";"MBG0095";"LD02    ";"2020JJ00";"0.53";"28"
"131131";"A018985";"A048710";"2031100";"MBG0095";"LD02    ";"2021JJ00";"0.66";"34"
"131132";"A018985";"A048710";"2031100";"MBG0095";"LD03    ";"2018JJ00";"0.49";"26"
"131133";"A018985";"A048710";"2031100";"MBG0095";"LD03    ";"2019JJ00";"0.5";"26"
"131134";"A018985";"A048710";"2031100";"MBG0095";"LD03    ";"2020JJ00";"0.61";"32"
"131135";"A018985";"A048710";"2031100";"MBG0095";"LD03    ";"2021JJ00";"0.69";"36"
"131136";"A018985";"A048710";"2031100";"MBG0095";"LD04    ";"2018JJ00";"0.48";"26"
"131137";"A018985";"A048710";"2031100";"MBG0095";"LD04    ";"2019JJ00";"0.48";"25"
"131138";"A018985";"A048710";"2031100";"MBG0095";"LD04    ";"2020JJ00";"0.64";"33"
"131139";"A018985";"A048710";"2031100";"MBG0095";"LD04    ";"2021JJ00";"0.72";"37"
"131140";"A018985";"A048710";"2031100";"MBG0095";"PV20    ";"2018JJ00";"0.5";"26"
"131141";"A018985";"A048710";"2031100";"MBG0095";"PV20    ";"2019JJ00";"0.54";"28"
"131142";"A018985";"A048710";"2031100";"MBG0095";"PV20    ";"2020JJ00";"0.64";"33"
"131143";"A018985";"A048710";"2031100";"MBG0095";"PV20    ";"2021JJ00";"0.69";"36"
"131144";"A018985";"A048710";"2031100";"MBG0095";"PV21    ";"2018JJ00";"0.42";"22"
"131145";"A018985";"A048710";"2031100";"MBG0095";"PV21    ";"2019JJ00";;
"131146";"A018985";"A048710";"2031100";"MBG0095";"PV21    ";"2020JJ00";"0.59";"31"
"131147";"A018985";"A048710";"2031100";"MBG0095";"PV21    ";"2021JJ00";"0.64";"33"
"131148";"A018985";"A048710";"2031100";"MBG0095";"PV22    ";"2018JJ00";;
"131149";"A018985";"A048710";"2031100";"MBG0095";"PV22    ";"2019JJ00";;
"131150";"A018985";"A048710";"2031100";"MBG0095";"PV22    ";"2020JJ00";"0.65";"34"
"131151";"A018985";"A048710";"2031100";"MBG0095";"PV22    ";"2021JJ00";;
"131152";"A018985";"A048710";"2031100";"MBG0095";"PV23    ";"2018JJ00";"0.4";"21"
"131153";"A018985";"A048710";"2031100";"MBG0095";"PV23    ";"2019JJ00";"0.46";"24"
"131154";"A018985";"A048710";"2031100";"MBG0095";"PV23    ";"2020JJ00";"0.52";"27"
"131155";"A018985";"A048710";"2031100";"MBG0095";"PV23    ";"2021JJ00";"0.66";"35"
"131156";"A018985";"A048710";"2031100";"MBG0095";"PV24    ";"2018JJ00";"0.53";"28"
"131157";"A018985";"A048710";"2031100";"MBG0095";"PV24    ";"2019JJ00";;
"131158";"A018985";"A048710";"2031100";"MBG0095";"PV24    ";"2020JJ00";"0.39";"20"
"131159";"A018985";"A048710";"2031100";"MBG0095";"PV24    ";"2021JJ00";"0.73";"38"
"131160";"A018985";"A048710";"2031100";"MBG0095";"PV25    ";"2018JJ00";"0.48";"25"
"131161";"A018985";"A048710";"2031100";"MBG0095";"PV25    ";"2019JJ00";"0.52";"27"
"131162";"A018985";"A048710";"2031100";"MBG0095";"PV25    ";"2020JJ00";"0.62";"32"
"131163";"A018985";"A048710";"2031100";"MBG0095";"PV25    ";"2021JJ00";"0.7";"36"
"131164";"A018985";"A048710";"2031100";"MBG0095";"PV26    ";"2018JJ00";"0.51";"27"
"131165";"A018985";"A048710";"2031100";"MBG0095";"PV26    ";"2019JJ00";"0.48";"25"
"131166";"A018985";"A048710";"2031100";"MBG0095";"PV26    ";"2020JJ00";"0.57";"30"
"131167";"A018985";"A048710";"2031100";"MBG0095";"PV26    ";"2021JJ00";"0.77";"40"
"131168";"A018985";"A048710";"2031100";"MBG0095";"PV27    ";"2018JJ00";"0.51";"27"
"131169";"A018985";"A048710";"2031100";"MBG0095";"PV27    ";"2019JJ00";"0.53";"28"
"131170";"A018985";"A048710";"2031100";"MBG0095";"PV27    ";"2020JJ00";"0.67";"35"
"131171";"A018985";"A048710";"2031100";"MBG0095";"PV27    ";"2021JJ00";"0.73";"38"
"131172";"A018985";"A048710";"2031100";"MBG0095";"PV28    ";"2018JJ00";"0.54";"29"
"131173";"A018985";"A048710";"2031100";"MBG0095";"PV28    ";"2019JJ00";"0.55";"29"
"131174";"A018985";"A048710";"2031100";"MBG0095";"PV28    ";"2020JJ00";"0.64";"33"
"131175";"A018985";"A048710";"2031100";"MBG0095";"PV28    ";"2021JJ00";"0.7";"37"
"131176";"A018985";"A048710";"2031100";"MBG0095";"PV29    ";"2018JJ00";;
"131177";"A018985";"A048710";"2031100";"MBG0095";"PV29    ";"2019JJ00";;
"131178";"A018985";"A048710";"2031100";"MBG0095";"PV29    ";"2020JJ00";;
"131179";"A018985";"A048710";"2031100";"MBG0095";"PV29    ";"2021JJ00";;
"131180";"A018985";"A048710";"2031100";"MBG0095";"PV30    ";"2018JJ00";"0.45";"24"
"131181";"A018985";"A048710";"2031100";"MBG0095";"PV30    ";"2019JJ00";"0.5";"26"
"131182";"A018985";"A048710";"2031100";"MBG0095";"PV30    ";"2020JJ00";"0.64";"33"
"131183";"A018985";"A048710";"2031100";"MBG0095";"PV30    ";"2021JJ00";"0.72";"38"
"131184";"A018985";"A048710";"2031100";"MBG0095";"PV31    ";"2018JJ00";"0.63";"33"
"131185";"A018985";"A048710";"2031100";"MBG0095";"PV31    ";"2019JJ00";"0.49";"25"
"131186";"A018985";"A048710";"2031100";"MBG0095";"PV31    ";"2020JJ00";"0.69";"36"
"131187";"A018985";"A048710";"2031100";"MBG0095";"PV31    ";"2021JJ00";"0.79";"41"
"131208";"A018985";"A048710";"2031110";"MW00000";"NL01    ";"2018JJ00";"0.46";"24"
"131209";"A018985";"A048710";"2031110";"MW00000";"NL01    ";"2019JJ00";"0.43";"23"
"131210";"A018985";"A048710";"2031110";"MW00000";"NL01    ";"2020JJ00";"0.54";"28"
"131211";"A018985";"A048710";"2031110";"MW00000";"NL01    ";"2021JJ00";"0.65";"34"
"131212";"A018985";"A048710";"2031110";"MW00000";"LD01    ";"2018JJ00";"0.39";"20"
"131213";"A018985";"A048710";"2031110";"MW00000";"LD01    ";"2019JJ00";"0.41";"22"
"131214";"A018985";"A048710";"2031110";"MW00000";"LD01    ";"2020JJ00";"0.43";"23"
"131215";"A018985";"A048710";"2031110";"MW00000";"LD01    ";"2021JJ00";"0.51";"27"
"131216";"A018985";"A048710";"2031110";"MW00000";"LD02    ";"2018JJ00";"0.38";"20"
"131217";"A018985";"A048710";"2031110";"MW00000";"LD02    ";"2019JJ00";"0.37";"19"
"131218";"A018985";"A048710";"2031110";"MW00000";"LD02    ";"2020JJ00";"0.51";"27"
"131219";"A018985";"A048710";"2031110";"MW00000";"LD02    ";"2021JJ00";"0.62";"32"
"131220";"A018985";"A048710";"2031110";"MW00000";"LD03    ";"2018JJ00";"0.49";"25"
"131221";"A018985";"A048710";"2031110";"MW00000";"LD03    ";"2019JJ00";"0.47";"25"
"131222";"A018985";"A048710";"2031110";"MW00000";"LD03    ";"2020JJ00";"0.58";"30"
"131223";"A018985";"A048710";"2031110";"MW00000";"LD03    ";"2021JJ00";"0.71";"37"
"131224";"A018985";"A048710";"2031110";"MW00000";"LD04    ";"2018JJ00";"0.48";"25"
"131225";"A018985";"A048710";"2031110";"MW00000";"LD04    ";"2019JJ00";"0.41";"22"
"131226";"A018985";"A048710";"2031110";"MW00000";"LD04    ";"2020JJ00";"0.54";"28"
"131227";"A018985";"A048710";"2031110";"MW00000";"LD04    ";"2021JJ00";"0.6";"31"
"131228";"A018985";"A048710";"2031110";"MW00000";"PV20    ";"2018JJ00";"0.4";"21"
"131229";"A018985";"A048710";"2031110";"MW00000";"PV20    ";"2019JJ00";;
"131230";"A018985";"A048710";"2031110";"MW00000";"PV20    ";"2020JJ00";"0.54";"28"
"131231";"A018985";"A048710";"2031110";"MW00000";"PV20    ";"2021JJ00";"0.51";"27"
