Entity,Code,Day,Daily hospital occupancy
Israel,ISR,2020-06-19,200
Israel,ISR,2020-06-20,221
Israel,ISR,2020-06-21,253
Israel,ISR,2020-06-22,241
Israel,ISR,2020-06-23,228
Israel,ISR,2020-06-24,233
Israel,ISR,2020-06-25,228
Israel,ISR,2020-06-26,247
Israel,ISR,2020-06-27,251
Israel,ISR,2020-06-28,278
Israel,ISR,2020-06-29,282
Israel,ISR,2020-06-30,300
Israel,ISR,2020-07-01,341
Israel,ISR,2020-07-02,350
Israel,ISR,2020-07-03,365
Israel,ISR,2020-07-04,380
Israel,ISR,2020-07-05,431
Israel,ISR,2020-07-06,459
Israel,ISR,2020-07-07,479
Israel,ISR,2020-07-08,503
Israel,ISR,2020-07-09,559
Israel,ISR,2020-07-10,569
Israel,ISR,2020-07-11,574
Israel,ISR,2020-07-12,650
Israel,ISR,2020-07-13,663
Israel,ISR,2020-07-14,654
Israel,ISR,2020-07-15,691
Israel,ISR,2020-07-16,704
Israel,ISR,2020-07-17,720
Israel,ISR,2020-07-18,722
Israel,ISR,2020-07-19,839
Israel,ISR,2020-07-20,843
Israel,ISR,2020-07-21,822
Israel,ISR,2020-07-22,815
Israel,ISR,2020-07-23,843
Israel,ISR,2020-07-24,828
Israel,ISR,2020-07-25,830
Israel,ISR,2020-07-26,906
Israel,ISR,2020-07-27,928
Israel,ISR,2020-07-28,917
Israel,ISR,2020-07-29,916
Israel,ISR,2020-07-30,885
Israel,ISR,2020-07-31,882
Israel,ISR,2020-08-01,888
Israel,ISR,2020-08-02,962
Israel,ISR,2020-08-03,953
Israel,ISR,2020-08-04,913
Israel,ISR,2020-08-05,919
Israel,ISR,2020-08-06,911
Israel,ISR,2020-08-07,906
Israel,ISR,2020-08-08,922
Israel,ISR,2020-08-09,1018
Israel,ISR,2020-08-10,960
Israel,ISR,2020-08-11,930
Israel,ISR,2020-08-12,904
Israel,ISR,2020-08-13,912
Israel,ISR,2020-08-14,908
Israel,ISR,2020-08-15,936
Israel,ISR,2020-08-16,1013
Israel,ISR,2020-08-17,964
Israel,ISR,2020-08-18,978
Israel,ISR,2020-08-19,951
Israel,ISR,2020-08-20,947
Israel,ISR,2020-08-21,947
Israel,ISR,2020-08-22,952
Israel,ISR,2020-08-23,1042
Israel,ISR,2020-08-24,1047
Israel,ISR,2020-08-25,1023
Israel,ISR,2020-08-26,1038
Israel,ISR,2020-08-27,1035
Israel,ISR,2020-08-28,999
Israel,ISR,2020-08-29,984
Israel,ISR,2020-08-30,1105
Israel,ISR,2020-08-31,1118
Israel,ISR,2020-09-01,1057
Israel,ISR,2020-09-02,1032
Israel,ISR,2020-09-03,1046
Israel,ISR,2020-09-04,1021
Israel,ISR,2020-09-05,1039
Israel,ISR,2020-09-06,1154
Israel,ISR,2020-09-07,1153
Israel,ISR,2020-09-08,1172
Israel,ISR,2020-09-09,1187
Israel,ISR,2020-09-10,1214
Israel,ISR,2020-09-11,1218
Israel,ISR,2020-09-12,1219
Israel,ISR,2020-09-13,1344
Israel,ISR,2020-09-14,1378
Israel,ISR,2020-09-15,1383
Israel,ISR,2020-09-16,1417
Israel,ISR,2020-09-17,1445
Israel,ISR,2020-09-18,1452
Israel,ISR,2020-09-19,1429
Israel,ISR,2020-09-20,1530
Israel,ISR,2020-09-21,1621
Israel,ISR,2020-09-22,1616
Israel,ISR,2020-09-23,1634
Israel,ISR,2020-09-24,1683
Israel,ISR,2020-09-25,1684
Israel,ISR,2020-09-26,1702
Israel,ISR,2020-09-27,1836
Israel,ISR,2020-09-28,1800
Israel,ISR,2020-09-29,1967
Israel,ISR,2020-09-30,1911
Israel,ISR,2020-10-01,1884
Israel,ISR,2020-10-02,1848
Israel,ISR,2020-10-03,1835
Israel,ISR,2020-10-04,1965
Israel,ISR,2020-10-05,1928
Israel,ISR,2020-10-06,1925
Israel,ISR,2020-10-07,1868
Israel,ISR,2020-10-08,1859
Israel,ISR,2020-10-09,1748
Israel,ISR,2020-10-10,1725
Israel,ISR,2020-10-11,1862
Israel,ISR,2020-10-12,1785
Israel,ISR,2020-10-13,1688
Israel,ISR,2020-10-14,1624
Israel,ISR,2020-10-15,1542
Israel,ISR,2020-10-16,1421
Israel,ISR,2020-10-17,1334
Israel,ISR,2020-10-18,1388
Israel,ISR,2020-10-19,1332
Israel,ISR,2020-10-20,1274
Israel,ISR,2020-10-21,1232
Israel,ISR,2020-10-22,1172
Israel,ISR,2020-10-23,1113
Israel,ISR,2020-10-24,1088
Israel,ISR,2020-10-25,1109
Israel,ISR,2020-10-26,1031
Israel,ISR,2020-10-27,962
Israel,ISR,2020-10-28,922
Israel,ISR,2020-10-29,889
Israel,ISR,2020-10-30,827
Israel,ISR,2020-10-31,794
Israel,ISR,2020-11-01,823
Israel,ISR,2020-11-02,788
Israel,ISR,2020-11-03,773
Israel,ISR,2020-11-04,733
Israel,ISR,2020-11-05,719
Israel,ISR,2020-11-06,697
Israel,ISR,2020-11-07,669
Israel,ISR,2020-11-08,704
Israel,ISR,2020-11-09,707
Israel,ISR,2020-11-10,697
Israel,ISR,2020-11-11,677
Israel,ISR,2020-11-12,659
Israel,ISR,2020-11-13,641
Israel,ISR,2020-11-14,659
Israel,ISR,2020-11-15,696
Israel,ISR,2020-11-16,691
Israel,ISR,2020-11-17,672
Israel,ISR,2020-11-18,655
Israel,ISR,2020-11-19,679
Israel,ISR,2020-11-20,676
Israel,ISR,2020-11-21,671
Israel,ISR,2020-11-22,681
Israel,ISR,2020-11-23,664
Israel,ISR,2020-11-24,631
Israel,ISR,2020-11-25,635
Israel,ISR,2020-11-26,654
Israel,ISR,2020-11-27,614
Israel,ISR,2020-11-28,609
Israel,ISR,2020-11-29,658
Israel,ISR,2020-11-30,676
Israel,ISR,2020-12-01,687
Israel,ISR,2020-12-02,687
Israel,ISR,2020-12-03,705
Israel,ISR,2020-12-04,725
Israel,ISR,2020-12-05,721
Israel,ISR,2020-12-06,753
Israel,ISR,2020-12-07,749
Israel,ISR,2020-12-08,762
Israel,ISR,2020-12-09,773
Israel,ISR,2020-12-10,798
Israel,ISR,2020-12-11,800
Israel,ISR,2020-12-12,810
Israel,ISR,2020-12-13,886
Israel,ISR,2020-12-14,940
Israel,ISR,2020-12-15,965
Israel,ISR,2020-12-16,960
Israel,ISR,2020-12-17,996
Israel,ISR,2020-12-18,1017
Israel,ISR,2020-12-19,1041
Israel,ISR,2020-12-20,1123
Israel,ISR,2020-12-21,1136
Israel,ISR,2020-12-22,1187
Israel,ISR,2020-12-23,1220
Israel,ISR,2020-12-24,1220
Israel,ISR,2020-12-25,1267
Israel,ISR,2020-12-26,1307
Israel,ISR,2020-12-27,1412
Israel,ISR,2020-12-28,1425
Israel,ISR,2020-12-29,1433
Israel,ISR,2020-12-30,1448
Israel,ISR,2020-12-31,1514
Israel,ISR,2021-01-01,1542
Israel,ISR,2021-01-02,1557
Israel,ISR,2021-01-03,1740
Israel,ISR,2021-01-04,1807
Israel,ISR,2021-01-05,1866
Israel,ISR,2021-01-06,1908
Israel,ISR,2021-01-07,1965
Israel,ISR,2021-01-08,1981
Israel,ISR,2021-01-09,2003
Israel,ISR,2021-01-10,2198
Israel,ISR,2021-01-11,2232
Israel,ISR,2021-01-12,2242
Israel,ISR,2021-01-13,2251
Israel,ISR,2021-01-14,2270
Israel,ISR,2021-01-15,2294
Israel,ISR,2021-01-16,2280
Israel,ISR,2021-01-17,2480
Israel,ISR,2021-01-18,2419
Israel,ISR,2021-01-19,2373
Israel,ISR,2021-01-20,2323
Israel,ISR,2021-01-21,2273
Israel,ISR,2021-01-22,2233
Israel,ISR,2021-01-23,2195
Israel,ISR,2021-01-24,2315
Israel,ISR,2021-01-25,2276
Israel,ISR,2021-01-26,2203
Israel,ISR,2021-01-27,2149
Israel,ISR,2021-01-28,2126
Israel,ISR,2021-01-29,2094
Israel,ISR,2021-01-30,2039
Israel,ISR,2021-01-31,2175
Israel,ISR,2021-02-01,2198
Israel,ISR,2021-02-02,2174
Israel,ISR,2021-02-03,2129
Israel,ISR,2021-02-04,2073
Israel,ISR,2021-02-05,1987
Israel,ISR,2021-02-06,1955
Israel,ISR,2021-02-07,2066
Israel,ISR,2021-02-08,2079
Israel,ISR,2021-02-09,1972
Israel,ISR,2021-02-10,1933
Israel,ISR,2021-02-11,1872
Israel,ISR,2021-02-12,1779
Israel,ISR,2021-02-13,1760
Israel,ISR,2021-02-14,1841
Israel,ISR,2021-02-15,1846
Israel,ISR,2021-02-16,1786
Israel,ISR,2021-02-17,1725
Israel,ISR,2021-02-18,1694
Israel,ISR,2021-02-19,1593
Israel,ISR,2021-02-20,1543
Israel,ISR,2021-02-21,1632
Israel,ISR,2021-02-22,1575
Israel,ISR,2021-02-23,1546
Israel,ISR,2021-02-24,1501
Israel,ISR,2021-02-25,1456
Israel,ISR,2021-02-26,1399
Israel,ISR,2021-02-27,1418
Israel,ISR,2021-02-28,1497
Israel,ISR,2021-03-01,1496
Israel,ISR,2021-03-02,1454
Israel,ISR,2021-03-03,1403
Israel,ISR,2021-03-04,1399
Israel,ISR,2021-03-05,1324
Israel,ISR,2021-03-06,1275
Israel,ISR,2021-03-07,1350
Israel,ISR,2021-03-08,1365
Israel,ISR,2021-03-09,1290
Israel,ISR,2021-03-10,1273
Israel,ISR,2021-03-11,1220
Israel,ISR,2021-03-12,1170
Israel,ISR,2021-03-13,1156
Israel,ISR,2021-03-14,1207
Israel,ISR,2021-03-15,1169
Israel,ISR,2021-03-16,1098
Israel,ISR,2021-03-17,1056
Israel,ISR,2021-03-18,1023
Israel,ISR,2021-03-19,980
Israel,ISR,2021-03-20,955
Israel,ISR,2021-03-21,985
Israel,ISR,2021-03-22,938
Israel,ISR,2021-03-23,867
Israel,ISR,2021-03-24,856
Israel,ISR,2021-03-25,830
Israel,ISR,2021-03-26,761
Israel,ISR,2021-03-27,699
Israel,ISR,2021-03-28,695
Israel,ISR,2021-03-29,731
Israel,ISR,2021-03-30,706
Israel,ISR,2021-03-31,637
Israel,ISR,2021-04-01,609
Israel,ISR,2021-04-02,575
Israel,ISR,2021-04-03,549
Israel,ISR,2021-04-04,559
Israel,ISR,2021-04-05,542
Israel,ISR,2021-04-06,530
Israel,ISR,2021-04-07,515
Israel,ISR,2021-04-08,491
Israel,ISR,2021-04-09,460
Israel,ISR,2021-04-10,444
Israel,ISR,2021-04-11,440
Israel,ISR,2021-04-12,429
Israel,ISR,2021-04-13,406
Israel,ISR,2021-04-14,374
Israel,ISR,2021-04-15,349
Israel,ISR,2021-04-16,340
Israel,ISR,2021-04-17,335
Israel,ISR,2021-04-18,343
Israel,ISR,2021-04-19,330
Israel,ISR,2021-04-20,309
Israel,ISR,2021-04-21,285
Israel,ISR,2021-04-22,270
Israel,ISR,2021-04-23,249
Israel,ISR,2021-04-24,242
Israel,ISR,2021-04-25,250
Israel,ISR,2021-04-26,243
Israel,ISR,2021-04-27,229
Israel,ISR,2021-04-28,219
Israel,ISR,2021-04-29,209
Israel,ISR,2021-04-30,190
Israel,ISR,2021-05-01,188
Israel,ISR,2021-05-02,193
Israel,ISR,2021-05-03,190
Israel,ISR,2021-05-04,185
Israel,ISR,2021-05-05,180
Israel,ISR,2021-05-06,163
Israel,ISR,2021-05-07,167
Israel,ISR,2021-05-08,157
Israel,ISR,2021-05-09,164
Israel,ISR,2021-05-10,156
Israel,ISR,2021-05-11,144
Israel,ISR,2021-05-12,140
Israel,ISR,2021-05-13,139
Israel,ISR,2021-05-14,128
Israel,ISR,2021-05-15,126
Israel,ISR,2021-05-16,126
Israel,ISR,2021-05-17,125
Israel,ISR,2021-05-18,127
Israel,ISR,2021-05-19,124
Israel,ISR,2021-05-20,131
Israel,ISR,2021-05-21,121
Israel,ISR,2021-05-22,113
Israel,ISR,2021-05-23,115
Israel,ISR,2021-05-24,111
Israel,ISR,2021-05-25,115
Israel,ISR,2021-05-26,114
Israel,ISR,2021-05-27,104
Israel,ISR,2021-05-28,98
Israel,ISR,2021-05-29,92
Israel,ISR,2021-05-30,94
Israel,ISR,2021-05-31,94
Israel,ISR,2021-06-01,96
Israel,ISR,2021-06-02,90
Israel,ISR,2021-06-03,83
Israel,ISR,2021-06-04,84
Israel,ISR,2021-06-05,81
Israel,ISR,2021-06-06,84
Israel,ISR,2021-06-07,79
Israel,ISR,2021-06-08,78
Israel,ISR,2021-06-09,72
Israel,ISR,2021-06-10,76
Israel,ISR,2021-06-11,72
Israel,ISR,2021-06-12,71
Israel,ISR,2021-06-13,78
Israel,ISR,2021-06-14,74
Israel,ISR,2021-06-15,70
Israel,ISR,2021-06-16,69
Israel,ISR,2021-06-17,70
Israel,ISR,2021-06-18,64
Israel,ISR,2021-06-19,63
Israel,ISR,2021-06-20,69
Israel,ISR,2021-06-21,75
Israel,ISR,2021-06-22,72
Israel,ISR,2021-06-23,73
Israel,ISR,2021-06-24,69
Israel,ISR,2021-06-25,65
Israel,ISR,2021-06-26,68
Israel,ISR,2021-06-27,78
Israel,ISR,2021-06-28,79
Israel,ISR,2021-06-29,85
Israel,ISR,2021-06-30,82
Israel,ISR,2021-07-01,81
Israel,ISR,2021-07-02,85
Israel,ISR,2021-07-03,90
Israel,ISR,2021-07-04,102
Israel,ISR,2021-07-05,107
Israel,ISR,2021-07-06,122
Israel,ISR,2021-07-07,123
Israel,ISR,2021-07-08,128
Israel,ISR,2021-07-09,123
Israel,ISR,2021-07-10,124
Israel,ISR,2021-07-11,136
Israel,ISR,2021-07-12,154
Israel,ISR,2021-07-13,160
Israel,ISR,2021-07-14,166
Israel,ISR,2021-07-15,183
Israel,ISR,2021-07-16,191
Israel,ISR,2021-07-17,187
Israel,ISR,2021-07-18,210
Israel,ISR,2021-07-19,222
Israel,ISR,2021-07-20,243
Israel,ISR,2021-07-21,250
Israel,ISR,2021-07-22,264
Israel,ISR,2021-07-23,277
Israel,ISR,2021-07-24,278
Israel,ISR,2021-07-25,321
Israel,ISR,2021-07-26,356
Israel,ISR,2021-07-27,393
Israel,ISR,2021-07-28,423
Israel,ISR,2021-07-29,449
Israel,ISR,2021-07-30,447
Israel,ISR,2021-07-31,486
Israel,ISR,2021-08-01,557
Israel,ISR,2021-08-02,581
Israel,ISR,2021-08-03,626
Israel,ISR,2021-08-04,631
Israel,ISR,2021-08-05,685
Israel,ISR,2021-08-06,728
Israel,ISR,2021-08-07,771
Israel,ISR,2021-08-08,862
Israel,ISR,2021-08-09,899
Israel,ISR,2021-08-10,938
Israel,ISR,2021-08-11,991
Israel,ISR,2021-08-12,1033
Israel,ISR,2021-08-13,1066
Israel,ISR,2021-08-14,1109
Israel,ISR,2021-08-15,1210
Israel,ISR,2021-08-16,1237
Israel,ISR,2021-08-17,1259
Israel,ISR,2021-08-18,1274
Israel,ISR,2021-08-19,1297
Israel,ISR,2021-08-20,1321
Israel,ISR,2021-08-21,1318
Israel,ISR,2021-08-22,1455
Israel,ISR,2021-08-23,1465
Israel,ISR,2021-08-24,1424
Israel,ISR,2021-08-25,1409
Israel,ISR,2021-08-26,1407
Israel,ISR,2021-08-27,1396
Israel,ISR,2021-08-28,1387
Israel,ISR,2021-08-29,1488
Israel,ISR,2021-08-30,1508
Israel,ISR,2021-08-31,1464
Israel,ISR,2021-09-01,1423
Israel,ISR,2021-09-02,1380
Israel,ISR,2021-09-03,1343
Israel,ISR,2021-09-04,1325
Israel,ISR,2021-09-05,1392
Israel,ISR,2021-09-06,1346
Israel,ISR,2021-09-07,1258
Israel,ISR,2021-09-08,1285
Israel,ISR,2021-09-09,1381
Israel,ISR,2021-09-10,1348
Israel,ISR,2021-09-11,1313
Israel,ISR,2021-09-12,1425
Israel,ISR,2021-09-13,1398
Israel,ISR,2021-09-14,1384
Israel,ISR,2021-09-15,1299
Israel,ISR,2021-09-16,1233
Israel,ISR,2021-09-17,1358
Israel,ISR,2021-09-18,1360
Israel,ISR,2021-09-19,1427
Israel,ISR,2021-09-20,1353
Israel,ISR,2021-09-21,1283
Israel,ISR,2021-09-22,1310
Israel,ISR,2021-09-23,1279
Israel,ISR,2021-09-24,1235
Israel,ISR,2021-09-25,1163
Israel,ISR,2021-09-26,1213
Israel,ISR,2021-09-27,1205
Israel,ISR,2021-09-28,1140
Israel,ISR,2021-09-29,1163
Israel,ISR,2021-09-30,1131
Israel,ISR,2021-10-01,1083
Israel,ISR,2021-10-02,1028
Israel,ISR,2021-10-03,1042
Israel,ISR,2021-10-04,1003
Israel,ISR,2021-10-05,933
Israel,ISR,2021-10-06,864
Israel,ISR,2021-10-07,832
Israel,ISR,2021-10-08,791
Israel,ISR,2021-10-09,765
Israel,ISR,2021-10-10,788
Israel,ISR,2021-10-11,776
Israel,ISR,2021-10-12,726
Israel,ISR,2021-10-13,708
Israel,ISR,2021-10-14,679
Israel,ISR,2021-10-15,636
Israel,ISR,2021-10-16,616
Israel,ISR,2021-10-17,634
Israel,ISR,2021-10-18,605
Israel,ISR,2021-10-19,567
Israel,ISR,2021-10-20,555
Israel,ISR,2021-10-21,542
Israel,ISR,2021-10-22,513
Israel,ISR,2021-10-23,488
Israel,ISR,2021-10-24,486
Israel,ISR,2021-10-25,465
Israel,ISR,2021-10-26,430
Israel,ISR,2021-10-27,411
Israel,ISR,2021-10-28,386
Israel,ISR,2021-10-29,374
Israel,ISR,2021-10-30,357
Israel,ISR,2021-10-31,376
Israel,ISR,2021-11-01,370
Israel,ISR,2021-11-02,345
Israel,ISR,2021-11-03,329
Israel,ISR,2021-11-04,314
Israel,ISR,2021-11-05,290
Israel,ISR,2021-11-06,284
Israel,ISR,2021-11-07,287
Israel,ISR,2021-11-08,282
Israel,ISR,2021-11-09,292
Israel,ISR,2021-11-10,275
Israel,ISR,2021-11-11,266
Israel,ISR,2021-11-12,255
Israel,ISR,2021-11-13,253
Israel,ISR,2021-11-14,268
Israel,ISR,2021-11-15,257
Israel,ISR,2021-11-16,246
Israel,ISR,2021-11-17,241
Israel,ISR,2021-11-18,251
Israel,ISR,2021-11-19,239
Israel,ISR,2021-11-20,232
Israel,ISR,2021-11-21,236
Israel,ISR,2021-11-22,248
Israel,ISR,2021-11-23,249
Israel,ISR,2021-11-24,246
Israel,ISR,2021-11-25,232
Israel,ISR,2021-11-26,234
Israel,ISR,2021-11-27,234
Israel,ISR,2021-11-28,236
Israel,ISR,2021-11-29,237
Israel,ISR,2021-11-30,248
Israel,ISR,2021-12-01,239
Israel,ISR,2021-12-02,238
Israel,ISR,2021-12-03,238
Israel,ISR,2021-12-04,233
Israel,ISR,2021-12-05,246
Israel,ISR,2021-12-06,255
Israel,ISR,2021-12-07,256
Israel,ISR,2021-12-08,248
Israel,ISR,2021-12-09,250
Israel,ISR,2021-12-10,248
Israel,ISR,2021-12-11,258
Israel,ISR,2021-12-12,265
Israel,ISR,2021-12-13,257
Israel,ISR,2021-12-14,265
Israel,ISR,2021-12-15,263
Israel,ISR,2021-12-16,271
Israel,ISR,2021-12-17,275
Israel,ISR,2021-12-18,283
Israel,ISR,2021-12-19,294
Israel,ISR,2021-12-20,309
Israel,ISR,2021-12-21,305
Israel,ISR,2021-12-22,319
Israel,ISR,2021-12-23,345
Israel,ISR,2021-12-24,356
Israel,ISR,2021-12-25,362
Israel,ISR,2021-12-26,396
Israel,ISR,2021-12-27,422
Israel,ISR,2021-12-28,440
Israel,ISR,2021-12-29,467
Israel,ISR,2021-12-30,507
Israel,ISR,2021-12-31,546
Israel,ISR,2022-01-01,572
Israel,ISR,2022-01-02,638
Israel,ISR,2022-01-03,708
Israel,ISR,2022-01-04,798
Israel,ISR,2022-01-05,892
Israel,ISR,2022-01-06,965
Israel,ISR,2022-01-07,1041
Israel,ISR,2022-01-08,1138
Israel,ISR,2022-01-09,1344
Israel,ISR,2022-01-10,1494
Israel,ISR,2022-01-11,1579
Israel,ISR,2022-01-12,1733
Israel,ISR,2022-01-13,1851
Israel,ISR,2022-01-14,1968
Israel,ISR,2022-01-15,2064
Israel,ISR,2022-01-16,2314
Israel,ISR,2022-01-17,2459
Israel,ISR,2022-01-18,2593
Israel,ISR,2022-01-19,2661
Israel,ISR,2022-01-20,2823
Israel,ISR,2022-01-21,2865
Israel,ISR,2022-01-22,2886
Israel,ISR,2022-01-23,3221
Israel,ISR,2022-01-24,3315
Israel,ISR,2022-01-25,3405
Israel,ISR,2022-01-26,3374
Israel,ISR,2022-01-27,3353
Israel,ISR,2022-01-28,3318
Israel,ISR,2022-01-29,3287
Israel,ISR,2022-01-30,3625
Israel,ISR,2022-01-31,3714
Israel,ISR,2022-02-01,3603
Israel,ISR,2022-02-02,3567
Israel,ISR,2022-02-03,3530
Israel,ISR,2022-02-04,3468
Israel,ISR,2022-02-05,3374
Israel,ISR,2022-02-06,3597
Israel,ISR,2022-02-07,3541
Israel,ISR,2022-02-08,3445
Israel,ISR,2022-02-09,3212
Israel,ISR,2022-02-10,3082
Israel,ISR,2022-02-11,2871
Israel,ISR,2022-02-12,2757
Israel,ISR,2022-02-13,2825
Israel,ISR,2022-02-14,2765
Israel,ISR,2022-02-15,2624
Israel,ISR,2022-02-16,2494
Israel,ISR,2022-02-17,2433
Israel,ISR,2022-02-18,2211
Israel,ISR,2022-02-19,2121
Israel,ISR,2022-02-20,2180
Israel,ISR,2022-02-21,2117
Israel,ISR,2022-02-22,1966
Israel,ISR,2022-02-23,1863
Israel,ISR,2022-02-24,1765
Israel,ISR,2022-02-25,1673
Israel,ISR,2022-02-26,1603
Israel,ISR,2022-02-27,1658
Israel,ISR,2022-02-28,1615
Israel,ISR,2022-03-01,1501
Israel,ISR,2022-03-02,1439
Israel,ISR,2022-03-03,1386
Israel,ISR,2022-03-04,1282
Israel,ISR,2022-03-05,1259
Israel,ISR,2022-03-06,1270
Israel,ISR,2022-03-07,1197
Israel,ISR,2022-03-08,1155
Israel,ISR,2022-03-09,1136
Israel,ISR,2022-03-10,1126
Israel,ISR,2022-03-11,1064
Israel,ISR,2022-03-12,993
Israel,ISR,2022-03-13,1016
Israel,ISR,2022-03-14,996
Israel,ISR,2022-03-15,961
Israel,ISR,2022-03-16,978
Israel,ISR,2022-03-17,974
Israel,ISR,2022-03-18,909
Israel,ISR,2022-03-19,946
Israel,ISR,2022-03-20,1010
Israel,ISR,2022-03-21,1030
Israel,ISR,2022-03-22,1070
Israel,ISR,2022-03-23,1048
Israel,ISR,2022-03-24,1004
Israel,ISR,2022-03-25,942
Israel,ISR,2022-03-26,994
Israel,ISR,2022-03-27,1055
Israel,ISR,2022-03-28,1064
Israel,ISR,2022-03-29,1067
Israel,ISR,2022-03-30,1053
Israel,ISR,2022-03-31,1054
Israel,ISR,2022-04-01,980
Israel,ISR,2022-04-02,966
Israel,ISR,2022-04-03,1009
Israel,ISR,2022-04-04,1041
Israel,ISR,2022-04-05,997
Israel,ISR,2022-04-06,963
Israel,ISR,2022-04-07,961
Israel,ISR,2022-04-08,924
Israel,ISR,2022-04-09,906
Israel,ISR,2022-04-10,935
Israel,ISR,2022-04-11,885
Israel,ISR,2022-04-12,838
Israel,ISR,2022-04-13,784
Israel,ISR,2022-04-14,734
Israel,ISR,2022-04-15,694
Israel,ISR,2022-04-16,694
Israel,ISR,2022-04-17,732
Israel,ISR,2022-04-18,744
Israel,ISR,2022-04-19,747
Israel,ISR,2022-04-20,731
Israel,ISR,2022-04-21,721
Israel,ISR,2022-04-22,699
Israel,ISR,2022-04-23,720
Israel,ISR,2022-04-24,764
Israel,ISR,2022-04-25,735
Israel,ISR,2022-04-26,707
Israel,ISR,2022-04-27,677
Israel,ISR,2022-04-28,668
Israel,ISR,2022-04-29,617
Israel,ISR,2022-04-30,618
Israel,ISR,2022-05-01,637
Israel,ISR,2022-05-02,614
Israel,ISR,2022-05-03,608
Israel,ISR,2022-05-04,543
Israel,ISR,2022-05-05,515
Israel,ISR,2022-05-06,519
Israel,ISR,2022-05-07,506
Israel,ISR,2022-05-08,535
Israel,ISR,2022-05-09,531
Israel,ISR,2022-05-10,518
Israel,ISR,2022-05-11,494
Israel,ISR,2022-05-12,471
Israel,ISR,2022-05-13,431
Israel,ISR,2022-05-14,441
Israel,ISR,2022-05-15,458
Israel,ISR,2022-05-16,452
Israel,ISR,2022-05-17,446
Israel,ISR,2022-05-18,437
Israel,ISR,2022-05-19,419
Israel,ISR,2022-05-20,410
Israel,ISR,2022-05-21,420
Israel,ISR,2022-05-22,435
Israel,ISR,2022-05-23,440
Israel,ISR,2022-05-24,454
Israel,ISR,2022-05-25,475
Israel,ISR,2022-05-26,471
Israel,ISR,2022-05-27,445
Israel,ISR,2022-05-28,454
Israel,ISR,2022-05-29,487
Israel,ISR,2022-05-30,493
Israel,ISR,2022-05-31,506
Israel,ISR,2022-06-01,505
Israel,ISR,2022-06-02,503
Israel,ISR,2022-06-03,472
Israel,ISR,2022-06-04,481
Israel,ISR,2022-06-05,519
Israel,ISR,2022-06-06,569
Israel,ISR,2022-06-07,583
Israel,ISR,2022-06-08,602
Israel,ISR,2022-06-09,620
Israel,ISR,2022-06-10,639
Israel,ISR,2022-06-11,661
Israel,ISR,2022-06-12,734
Israel,ISR,2022-06-13,770
Israel,ISR,2022-06-14,811
Israel,ISR,2022-06-15,843
Israel,ISR,2022-06-16,890
Israel,ISR,2022-06-17,909
Israel,ISR,2022-06-18,965
Israel,ISR,2022-06-19,1063
Israel,ISR,2022-06-20,1101
Israel,ISR,2022-06-21,1179
Israel,ISR,2022-06-22,1239
Israel,ISR,2022-06-23,1300
Israel,ISR,2022-06-24,1340
Israel,ISR,2022-06-25,1388
Israel,ISR,2022-06-26,1532
Israel,ISR,2022-06-27,1541
Israel,ISR,2022-06-28,1571
Israel,ISR,2022-06-29,1628
Israel,ISR,2022-06-30,1633
Israel,ISR,2022-07-01,1585
Israel,ISR,2022-07-02,1595
Israel,ISR,2022-07-03,1730
Israel,ISR,2022-07-04,1753
Israel,ISR,2022-07-05,1812
Israel,ISR,2022-07-06,1773
Israel,ISR,2022-07-07,1777
Israel,ISR,2022-07-08,1693
Israel,ISR,2022-07-09,1697
Israel,ISR,2022-07-10,1849
Israel,ISR,2022-07-11,1798
Israel,ISR,2022-07-12,1828
Israel,ISR,2022-07-13,1801
Israel,ISR,2022-07-14,1754
Israel,ISR,2022-07-15,1728
Israel,ISR,2022-07-16,1728
Israel,ISR,2022-07-17,1835
Israel,ISR,2022-07-18,1782
Israel,ISR,2022-07-19,1733
Israel,ISR,2022-07-20,1663
Israel,ISR,2022-07-21,1585
Israel,ISR,2022-07-22,1489
Israel,ISR,2022-07-23,1446
Israel,ISR,2022-07-24,1552
Israel,ISR,2022-07-25,1538
Israel,ISR,2022-07-26,1491
Israel,ISR,2022-07-27,1413
Israel,ISR,2022-07-28,1360
Israel,ISR,2022-07-29,1286
Israel,ISR,2022-07-30,1291
Israel,ISR,2022-07-31,1359
Israel,ISR,2022-08-01,1329
Israel,ISR,2022-08-02,1269
Israel,ISR,2022-08-03,1210
Israel,ISR,2022-08-04,1141
Israel,ISR,2022-08-05,1081
Israel,ISR,2022-08-06,1068
Israel,ISR,2022-08-07,1131
Israel,ISR,2022-08-08,1092
Israel,ISR,2022-08-09,1055
Israel,ISR,2022-08-10,1038
Israel,ISR,2022-08-11,988
Israel,ISR,2022-08-12,909
Israel,ISR,2022-08-13,889
Israel,ISR,2022-08-14,899
Israel,ISR,2022-08-15,874
Israel,ISR,2022-08-16,841
Israel,ISR,2022-08-17,794
Israel,ISR,2022-08-18,756
Israel,ISR,2022-08-19,715
Israel,ISR,2022-08-20,699
Israel,ISR,2022-08-21,730
Israel,ISR,2022-08-22,679
Israel,ISR,2022-08-23,662
Israel,ISR,2022-08-24,625
Israel,ISR,2022-08-25,587
Israel,ISR,2022-08-26,553
Israel,ISR,2022-08-27,576
Israel,ISR,2022-08-28,609
Israel,ISR,2022-08-29,587
